,month,day,campaign_number,user_engagement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,updated_placement,banner_width,banner_height,banner_area
314,April,2,camp 2,Low,26,0.018,1,0.0386,0,0.0,jkl,670,90,60300
315,April,2,camp 2,Low,4372,0.2837,40,1.548,0,0.0,mno,670,90,60300
316,April,2,camp 2,Medium,3268,1.335,52,2.012,0,0.0,def,670,90,60300
317,April,2,camp 2,Medium,5673,4.184,86,3.326,1,16.7004,ghi,670,90,60300
318,April,2,camp 2,Medium,307,0.2131,3,0.116,0,0.0,jkl,670,90,60300
319,April,2,camp 2,Medium,18579,3.455,199,7.7,5,327.6117,mno,670,90,60300
320,April,2,camp 2,Low,12623,1.865,83,3.21,0,0.0,def,728,90,65520
321,April,2,camp 2,Low,3252,3.264,56,2.166,0,0.0,ghi,728,90,65520
322,April,2,camp 2,Low,1101,0.4937,21,0.8125,1,73.946,jkl,728,90,65520
323,April,2,camp 2,Low,97508,7.113,639,24.72,4,455.2184,mno,728,90,65520
324,April,2,camp 2,Medium,3,0.0045,0,0.0,0,0.0,abc,728,90,65520
325,April,2,camp 2,Medium,59161,17.81,733,28.36,13,836.4004,def,728,90,65520
326,April,2,camp 2,Medium,53181,57.66,1275,49.3,51,4480.7983,ghi,728,90,65520
327,April,2,camp 2,Medium,10428,4.684,182,7.043,3,89.1505,jkl,728,90,65520
328,April,2,camp 2,Medium,345652,62.97,5001,193.5,92,5268.147,mno,728,90,65520
329,April,2,camp 2,Low,1,0.0,0,0.0,0,0.0,mno,800,250,200000
330,April,2,camp 2,Medium,16,0.005,0,0.0,0,0.0,mno,800,250,200000
331,April,2,camp 3,High,2087,0.484,4,0.2063,0,0.0,def,160,600,96000
332,April,2,camp 3,High,24,0.0305,0,0.0,0,0.0,ghi,160,600,96000
333,April,2,camp 3,High,20878,4.53,59,3.043,1,150.6132,mno,160,600,96000
334,April,2,camp 3,Low,10818,0.5723,28,1.444,0,0.0,def,160,600,96000
335,April,2,camp 3,Low,35,0.0477,0,0.0,0,0.0,ghi,160,600,96000
336,April,2,camp 3,Low,41904,2.172,128,6.6,0,0.0,mno,160,600,96000
337,April,2,camp 3,Medium,3,0.0025,0,0.0,0,0.0,abc,160,600,96000
338,April,2,camp 3,Medium,15075,1.294,45,2.32,0,0.0,def,160,600,96000
339,April,2,camp 3,Medium,52,0.0655,0,0.0,0,0.0,ghi,160,600,96000
340,April,2,camp 3,Medium,87612,8.96,423,21.81,2,78.9755,mno,160,600,96000
341,April,2,camp 3,High,6106,1.351,7,0.361,0,0.0,def,240,400,96000
342,April,2,camp 3,High,7386,5.89,70,3.611,7,1798.2408,ghi,240,400,96000
343,April,2,camp 3,High,5732,2.465,23,1.187,1,15.7847,jkl,240,400,96000
344,April,2,camp 3,High,23775,7.223,46,2.373,7,795.1716,mno,240,400,96000
345,April,2,camp 3,Low,7880,0.6934,20,1.031,0,0.0,def,240,400,96000
346,April,2,camp 3,Low,3527,2.209,20,1.031,0,0.0,ghi,240,400,96000
347,April,2,camp 3,Low,750,0.3027,12,0.619,0,0.0,jkl,240,400,96000
348,April,2,camp 3,Low,25367,0.6777,24,1.238,0,0.0,mno,240,400,96000
349,April,2,camp 3,Medium,22544,2.578,106,5.47,1,43.816,def,240,400,96000
350,April,2,camp 3,Medium,16101,11.414,268,13.83,3,816.7081,ghi,240,400,96000
351,April,2,camp 3,Medium,6042,2.547,57,2.94,1,47.1738,jkl,240,400,96000
352,April,2,camp 3,Medium,57613,3.8,190,9.805,1,257.6892,mno,240,400,96000
353,April,2,camp 3,High,2,0.006,0,0.0,0,0.0,abc,300,250,75000
354,April,2,camp 3,High,4660,1.536,17,0.877,1,122.4997,def,300,250,75000
355,April,2,camp 3,High,1428,0.8525,21,1.083,1,50.1915,ghi,300,250,75000
356,April,2,camp 3,High,190,0.1142,0,0.0,0,0.0,jkl,300,250,75000
357,April,2,camp 3,High,29493,7.758,109,5.62,8,364.2366,mno,300,250,75000
358,April,2,camp 3,Low,2,0.005,0,0.0,0,0.0,abc,300,250,75000
359,April,2,camp 3,Low,14942,1.069,57,2.94,0,0.0,def,300,250,75000
360,April,2,camp 3,Low,1004,0.5264,16,0.825,0,0.0,ghi,300,250,75000
361,April,2,camp 3,Low,1,0.0002,0,0.0,0,0.0,jkl,300,250,75000
362,April,2,camp 3,Low,60076,2.129,116,5.984,1,67.7043,mno,300,250,75000
363,April,2,camp 3,Medium,2,0.002,0,0.0,0,0.0,abc,300,250,75000
364,April,2,camp 3,Medium,24063,3.215,155,7.996,0,0.0,def,300,250,75000
365,April,2,camp 3,Medium,3215,1.731,100,5.16,6,404.5884,ghi,300,250,75000
366,April,2,camp 3,Medium,36,0.0146,1,0.0515,0,0.0,jkl,300,250,75000
367,April,2,camp 3,Medium,111305,8.12,394,20.33,1,18.3897,mno,300,250,75000
368,April,2,camp 3,High,131,0.0195,0,0.0,0,0.0,def,468,60,28080
369,April,2,camp 3,High,3,0.0011,0,0.0,0,0.0,ghi,468,60,28080
370,April,2,camp 3,High,309,0.0199,0,0.0,0,0.0,mno,468,60,28080
371,April,2,camp 3,Low,410,0.0145,1,0.0515,0,0.0,def,468,60,28080
372,April,2,camp 3,Low,3,0.0011,0,0.0,0,0.0,ghi,468,60,28080
373,April,2,camp 3,Low,245,0.0026,0,0.0,0,0.0,mno,468,60,28080
374,April,2,camp 3,Medium,603,0.0409,2,0.1031,0,0.0,def,468,60,28080
375,April,2,camp 3,Medium,6,0.0023,0,0.0,0,0.0,ghi,468,60,28080
376,April,2,camp 3,Medium,687,0.0128,0,0.0,0,0.0,mno,468,60,28080
377,April,2,camp 3,High,6774,3.0,60,3.096,4,1872.3933,mno,580,400,232000
378,April,2,camp 3,Low,10622,0.7725,69,3.559,0,0.0,mno,580,400,232000
379,April,2,camp 3,Medium,22101,2.988,260,13.414,0,0.0,mno,580,400,232000
380,April,2,camp 3,High,381,0.1343,1,0.0515,1,47.1867,def,670,90,60300
381,April,2,camp 3,High,139,0.0807,1,0.0515,0,0.0,ghi,670,90,60300
382,April,2,camp 3,High,37,0.022,0,0.0,0,0.0,jkl,670,90,60300
383,April,2,camp 3,High,1812,0.3542,2,0.1031,0,0.0,mno,670,90,60300
384,April,2,camp 3,Low,365,0.0384,2,0.1031,0,0.0,def,670,90,60300
385,April,2,camp 3,Low,34,0.0224,0,0.0,0,0.0,ghi,670,90,60300
386,April,2,camp 3,Low,2,0.0011,0,0.0,0,0.0,jkl,670,90,60300
387,April,2,camp 3,Low,2929,0.0559,7,0.361,0,0.0,mno,670,90,60300
388,April,2,camp 3,Medium,2123,0.2979,8,0.4126,0,0.0,def,670,90,60300
389,April,2,camp 3,Medium,134,0.108,0,0.0,0,0.0,ghi,670,90,60300
390,April,2,camp 3,Medium,77,0.0418,0,0.0,0,0.0,jkl,670,90,60300
391,April,2,camp 3,Medium,7066,0.2776,8,0.4126,0,0.0,mno,670,90,60300
392,April,2,camp 3,High,2,0.0029,0,0.0,0,0.0,abc,728,90,65520
393,April,2,camp 3,High,7195,1.952,19,0.98,7,496.1247,def,728,90,65520
394,April,2,camp 3,High,1282,1.283,13,0.6704,1,19.7696,ghi,728,90,65520
395,April,2,camp 3,High,1732,0.764,5,0.2578,0,0.0,jkl,728,90,65520
396,April,2,camp 3,High,33656,7.01,81,4.18,4,120.5266,mno,728,90,65520
397,April,2,camp 3,Low,14646,1.584,53,2.734,0,0.0,def,728,90,65520
398,April,2,camp 3,Low,484,0.4663,2,0.1031,0,0.0,ghi,728,90,65520
399,April,2,camp 3,Low,126,0.0437,1,0.0515,0,0.0,jkl,728,90,65520
400,April,2,camp 3,Low,84823,2.87,257,13.26,0,0.0,mno,728,90,65520
401,April,2,camp 3,Medium,3,0.0045,0,0.0,0,0.0,abc,728,90,65520
402,April,2,camp 3,Medium,32835,4.477,202,10.42,1,92.9548,def,728,90,65520
403,April,2,camp 3,Medium,2012,1.723,19,0.98,1,300.7363,ghi,728,90,65520
404,April,2,camp 3,Medium,1783,0.69,17,0.877,0,0.0,jkl,728,90,65520
405,April,2,camp 3,Medium,167883,10.375,622,32.1,2,116.4644,mno,728,90,65520
406,April,2,camp 3,High,4,0.0007,0,0.0,0,0.0,mno,800,250,200000
407,April,2,camp 3,Low,11,0.0005,0,0.0,0,0.0,mno,800,250,200000
408,April,2,camp 3,Medium,1,0.0001,0,0.0,0,0.0,mno,800,250,200000
409,April,3,camp 1,High,6,0.0074,0,0.0,0,0.0,abc,160,600,96000
410,April,3,camp 1,High,17827,23.72,175,31.61,22,1201.0775,def,160,600,96000
411,April,3,camp 1,High,16053,29.16,151,27.27,51,2611.986,ghi,160,600,96000
412,April,3,camp 1,High,172430,205.9,1573,284.0,732,29422.654,mno,160,600,96000
413,April,3,camp 1,Low,1,0.0007,0,0.0,0,0.0,abc,160,600,96000
414,April,3,camp 1,Low,334,0.0548,0,0.0,0,0.0,def,160,600,96000
415,April,3,camp 1,Low,24,0.0397,0,0.0,0,0.0,ghi,160,600,96000
416,April,3,camp 1,Low,2095,0.374,5,0.903,0,0.0,mno,160,600,96000
417,April,3,camp 1,Medium,2163,1.158,5,0.903,0,0.0,def,160,600,96000
418,April,3,camp 1,Medium,655,1.081,3,0.5415,0,0.0,ghi,160,600,96000
419,April,3,camp 1,Medium,19820,8.49,142,25.64,12,993.1305,mno,160,600,96000
420,April,3,camp 1,High,53913,49.3,342,61.75,99,5344.168,def,240,400,96000
421,April,3,camp 1,High,333623,313.0,8761,1582.0,2733,131937.98,ghi,240,400,96000
422,April,3,camp 1,High,62618,29.34,657,118.6,221,11749.064,jkl,240,400,96000
423,April,3,camp 1,High,212061,368.2,1887,340.8,634,28092.828,mno,240,400,96000
424,April,3,camp 1,Low,514,0.0675,4,0.722,0,0.0,def,240,400,96000
425,April,3,camp 1,Low,1185,0.977,25,4.51,1,95.4309,ghi,240,400,96000
426,April,3,camp 1,Low,334,0.1515,4,0.722,2,992.3784,jkl,240,400,96000
427,April,3,camp 1,Low,1611,0.335,4,0.722,0,0.0,mno,240,400,96000
428,April,3,camp 1,Medium,5453,2.164,13,2.348,1,15.8303,def,240,400,96000
429,April,3,camp 1,Medium,20019,18.08,516,93.2,79,4559.31,ghi,240,400,96000
430,April,3,camp 1,Medium,4542,2.09,34,6.137,2,321.873,jkl,240,400,96000
431,April,3,camp 1,Medium,16844,11.39,95,17.16,18,958.9188,mno,240,400,96000
432,April,3,camp 1,High,7,0.011,0,0.0,0,0.0,abc,300,250,75000
433,April,3,camp 1,High,42481,48.5,203,36.66,149,8534.627,def,300,250,75000
434,April,3,camp 1,High,74006,49.3,1434,259.0,436,20309.148,ghi,300,250,75000
435,April,3,camp 1,High,5102,2.809,31,5.598,9,365.735,jkl,300,250,75000
436,April,3,camp 1,High,261339,316.8,2066,373.0,937,51768.125,mno,300,250,75000
437,April,3,camp 1,Low,431,0.1194,1,0.1805,1,63.9516,def,300,250,75000
438,April,3,camp 1,Low,212,0.1217,9,1.625,0,0.0,ghi,300,250,75000
439,April,3,camp 1,Low,2,0.0011,0,0.0,0,0.0,jkl,300,250,75000
440,April,3,camp 1,Low,2898,0.5845,9,1.627,14,339.4011,mno,300,250,75000
441,April,3,camp 1,Medium,4525,3.521,18,3.25,5,567.6721,def,300,250,75000
442,April,3,camp 1,Medium,4083,2.523,94,16.97,6,291.8944,ghi,300,250,75000
443,April,3,camp 1,Medium,288,0.1709,3,0.5415,0,0.0,jkl,300,250,75000
444,April,3,camp 1,Medium,27107,14.1,125,22.56,21,1444.4008,mno,300,250,75000
445,April,3,camp 1,High,1416,0.8164,7,1.264,1,284.5517,def,468,60,28080
446,April,3,camp 1,High,420,0.1625,2,0.361,0,0.0,ghi,468,60,28080
447,April,3,camp 1,High,20,0.0127,0,0.0,0,0.0,jkl,468,60,28080
448,April,3,camp 1,High,4006,1.99,4,0.722,9,143.2366,mno,468,60,28080
449,April,3,camp 1,Low,25,0.0024,0,0.0,0,0.0,def,468,60,28080
450,April,3,camp 1,Low,15,0.0002,0,0.0,0,0.0,mno,468,60,28080
451,April,3,camp 1,Medium,103,0.0351,0,0.0,0,0.0,def,468,60,28080
452,April,3,camp 1,Medium,9,0.0034,0,0.0,0,0.0,ghi,468,60,28080
453,April,3,camp 1,Medium,279,0.0468,0,0.0,0,0.0,mno,468,60,28080
454,April,3,camp 1,High,48940,124.94,1027,185.4,507,22253.656,mno,580,400,232000
455,April,3,camp 1,Low,361,0.1044,8,1.444,0,0.0,mno,580,400,232000
456,April,3,camp 1,Medium,4116,4.285,103,18.6,17,1035.7994,mno,580,400,232000
457,April,3,camp 1,High,4979,9.99,55,9.93,17,917.4051,def,670,90,60300
458,April,3,camp 1,High,17957,14.44,154,27.81,57,3320.1255,ghi,670,90,60300
459,April,3,camp 1,High,205,0.1407,8,1.444,0,0.0,jkl,670,90,60300
460,April,3,camp 1,High,18365,27.22,167,30.16,59,3982.5388,mno,670,90,60300
461,April,3,camp 1,Low,33,0.0069,0,0.0,0,0.0,def,670,90,60300
462,April,3,camp 1,Low,48,0.0314,0,0.0,0,0.0,ghi,670,90,60300
463,April,3,camp 1,Low,2,0.0011,0,0.0,0,0.0,jkl,670,90,60300
464,April,3,camp 1,Low,203,0.0192,0,0.0,0,0.0,mno,670,90,60300
465,April,3,camp 1,Medium,611,0.4639,5,0.903,0,0.0,def,670,90,60300
466,April,3,camp 1,Medium,1232,0.8555,10,1.806,4,200.4823,ghi,670,90,60300
467,April,3,camp 1,Medium,34,0.0225,0,0.0,0,0.0,jkl,670,90,60300
468,April,3,camp 1,Medium,1943,0.742,8,1.444,7,395.948,mno,670,90,60300
469,April,3,camp 1,High,13,0.0197,0,0.0,0,0.0,abc,728,90,65520
470,April,3,camp 1,High,72625,90.0,500,90.3,120,7347.376,def,728,90,65520
471,April,3,camp 1,High,236270,307.2,3291,594.5,1267,55019.734,ghi,728,90,65520
472,April,3,camp 1,High,27144,12.32,249,44.97,120,6059.9946,jkl,728,90,65520
473,April,3,camp 1,High,392763,372.2,2500,451.5,1137,70543.04,mno,728,90,65520
474,April,3,camp 1,Low,1,0.0006,0,0.0,0,0.0,abc,728,90,65520
475,April,3,camp 1,Low,730,0.1459,2,0.361,0,0.0,def,728,90,65520
476,April,3,camp 1,Low,398,0.4688,4,0.722,0,0.0,ghi,728,90,65520
477,April,3,camp 1,Low,118,0.057,0,0.0,0,0.0,jkl,728,90,65520
478,April,3,camp 1,Low,4288,0.6616,15,2.709,0,0.0,mno,728,90,65520
479,April,3,camp 1,Medium,7158,4.434,36,6.5,5,240.2022,def,728,90,65520
480,April,3,camp 1,Medium,11779,14.33,161,29.08,19,1858.2109,ghi,728,90,65520
481,April,3,camp 1,Medium,2260,1.004,16,2.889,0,0.0,jkl,728,90,65520
482,April,3,camp 1,Medium,42421,18.73,235,42.44,23,2601.384,mno,728,90,65520
483,April,3,camp 1,High,10,0.0929,2,0.361,0,0.0,mno,800,250,200000
484,April,3,camp 1,Medium,1,0.0006,0,0.0,0,0.0,mno,800,250,200000
485,April,3,camp 2,Low,7662,0.714,42,1.625,3,323.2916,def,160,600,96000
486,April,3,camp 2,Low,207,0.271,1,0.0386,0,0.0,ghi,160,600,96000
487,April,3,camp 2,Low,78978,9.68,456,17.64,3,91.7449,mno,160,600,96000
488,April,3,camp 2,Medium,5,0.0042,0,0.0,0,0.0,abc,160,600,96000
489,April,3,camp 2,Medium,22953,5.242,219,8.48,0,0.0,def,160,600,96000
490,April,3,camp 2,Medium,3652,5.5,112,4.332,2,104.4042,ghi,160,600,96000
491,April,3,camp 2,Medium,257764,64.44,4884,189.0,34,4299.61,mno,160,600,96000
492,April,3,camp 2,Low,15585,2.102,69,2.67,0,0.0,def,240,400,96000
493,April,3,camp 2,Low,27470,21.9,645,24.95,15,758.6647,ghi,240,400,96000
494,April,3,camp 2,Low,5962,2.537,69,2.67,0,0.0,jkl,240,400,96000
495,April,3,camp 2,Low,60974,7.324,284,10.99,5,95.9673,mno,240,400,96000
496,April,3,camp 2,Medium,74984,17.45,976,37.75,17,1092.7151,def,240,400,96000
497,April,3,camp 2,Medium,222625,195.2,10721,414.8,185,15447.893,ghi,240,400,96000
498,April,3,camp 2,Medium,40330,17.62,950,36.75,20,1500.6223,jkl,240,400,96000
499,April,3,camp 2,Medium,242913,73.9,3040,117.6,35,2826.908,mno,240,400,96000
500,April,3,camp 2,Low,13041,2.045,84,3.25,0,0.0,def,300,250,75000
501,April,3,camp 2,Low,7598,4.656,162,6.27,0,0.0,ghi,300,250,75000
502,April,3,camp 2,Low,83,0.0483,1,0.0386,0,0.0,jkl,300,250,75000
503,April,3,camp 2,Low,96244,10.25,491,19.0,3,223.6411,mno,300,250,75000
504,April,3,camp 2,Medium,5,0.0076,0,0.0,0,0.0,abc,300,250,75000
505,April,3,camp 2,Medium,42391,16.83,470,18.19,14,928.0248,def,300,250,75000
506,April,3,camp 2,Medium,52502,32.94,2139,82.75,20,994.9486,ghi,300,250,75000
507,April,3,camp 2,Medium,1288,0.735,12,0.464,5,513.4441,jkl,300,250,75000
508,April,3,camp 2,Medium,314843,79.75,3664,141.8,56,4239.0337,mno,300,250,75000
509,April,3,camp 2,Low,479,0.0486,1,0.0386,0,0.0,def,468,60,28080
510,April,3,camp 2,Low,5,0.0019,0,0.0,0,0.0,ghi,468,60,28080
511,April,3,camp 2,Low,1034,0.0369,1,0.0386,0,0.0,mno,468,60,28080
512,April,3,camp 2,Medium,1777,0.329,9,0.3484,0,0.0,def,468,60,28080
513,April,3,camp 2,Medium,146,0.0564,2,0.0773,0,0.0,ghi,468,60,28080
514,April,3,camp 2,Medium,19,0.0121,0,0.0,0,0.0,jkl,468,60,28080
515,April,3,camp 2,Medium,3812,0.3953,35,1.354,1,42.5054,mno,468,60,28080
516,April,3,camp 2,Low,17622,3.797,312,12.07,1,46.1171,mno,580,400,232000
517,April,3,camp 2,Medium,56328,28.52,2315,89.56,33,2125.854,mno,580,400,232000
518,April,3,camp 2,Low,800,0.1713,4,0.1547,0,0.0,def,670,90,60300
519,April,3,camp 2,Low,507,0.3464,0,0.0,0,0.0,ghi,670,90,60300
520,April,3,camp 2,Low,35,0.0246,1,0.0386,0,0.0,jkl,670,90,60300
521,April,3,camp 2,Low,6566,0.4624,32,1.238,0,0.0,mno,670,90,60300
522,April,3,camp 2,Medium,4906,2.186,63,2.438,2,220.0783,def,670,90,60300
523,April,3,camp 2,Medium,7209,5.695,107,4.14,3,531.1423,ghi,670,90,60300
524,April,3,camp 2,Medium,338,0.2249,21,0.8125,0,0.0,jkl,670,90,60300
525,April,3,camp 2,Medium,24897,4.984,325,12.58,3,249.8357,mno,670,90,60300
526,April,3,camp 2,Low,16590,2.738,104,4.023,1,30.2849,def,728,90,65520
527,April,3,camp 2,Low,5902,6.113,103,3.986,2,94.776,ghi,728,90,65520
528,April,3,camp 2,Low,1960,0.896,31,1.2,0,0.0,jkl,728,90,65520
529,April,3,camp 2,Low,120254,9.38,660,25.53,7,360.7537,mno,728,90,65520
530,April,3,camp 2,Medium,7,0.0056,0,0.0,0,0.0,abc,728,90,65520
531,April,3,camp 2,Medium,74171,24.69,884,34.2,14,1201.1733,def,728,90,65520
532,April,3,camp 2,Medium,77402,86.06,1775,68.7,50,3334.199,ghi,728,90,65520
533,April,3,camp 2,Medium,15366,7.27,282,10.914,5,482.0716,jkl,728,90,65520
534,April,3,camp 2,Medium,432697,85.44,5634,218.0,72,4437.768,mno,728,90,65520
535,April,3,camp 2,Low,6,0.0006,0,0.0,0,0.0,mno,800,250,200000
536,April,3,camp 2,Medium,11,0.0027,0,0.0,0,0.0,mno,800,250,200000
537,April,3,camp 3,High,1,0.0007,0,0.0,0,0.0,abc,160,600,96000
538,April,3,camp 3,High,2126,0.504,2,0.1031,2,107.0244,def,160,600,96000
539,April,3,camp 3,High,22,0.0314,0,0.0,0,0.0,ghi,160,600,96000
540,April,3,camp 3,High,21278,4.516,54,2.785,5,417.451,mno,160,600,96000
541,April,3,camp 3,Low,10225,0.5635,21,1.083,0,0.0,def,160,600,96000
542,April,3,camp 3,Low,35,0.0374,0,0.0,0,0.0,ghi,160,600,96000
543,April,3,camp 3,Low,42716,2.078,121,6.242,1,78.5407,mno,160,600,96000
544,April,3,camp 3,Medium,14635,1.249,30,1.548,1,29.1506,def,160,600,96000
545,April,3,camp 3,Medium,59,0.0869,0,0.0,0,0.0,ghi,160,600,96000
546,April,3,camp 3,Medium,88948,8.62,397,20.48,1,80.4338,mno,160,600,96000
547,April,3,camp 3,High,6855,1.528,14,0.722,5,140.4639,def,240,400,96000
548,April,3,camp 3,High,7735,6.473,69,3.56,6,793.367,ghi,240,400,96000
549,April,3,camp 3,High,6503,2.9,32,1.652,2,194.8993,jkl,240,400,96000
550,April,3,camp 3,High,24627,7.39,41,2.115,12,292.4957,mno,240,400,96000
551,April,3,camp 3,Low,9104,0.73,24,1.238,0,0.0,def,240,400,96000
552,April,3,camp 3,Low,3086,2.047,26,1.341,0,0.0,ghi,240,400,96000
553,April,3,camp 3,Low,899,0.4155,18,0.9287,0,0.0,jkl,240,400,96000
554,April,3,camp 3,Low,25613,0.621,21,1.083,0,0.0,mno,240,400,96000
555,April,3,camp 3,Medium,24637,2.686,109,5.625,2,51.8638,def,240,400,96000
556,April,3,camp 3,Medium,14292,10.96,253,13.055,5,361.2609,ghi,240,400,96000
557,April,3,camp 3,Medium,6762,3.113,129,6.656,1,34.3482,jkl,240,400,96000
558,April,3,camp 3,Medium,57513,3.52,170,8.77,0,0.0,mno,240,400,96000
559,April,3,camp 3,High,1,0.0008,0,0.0,0,0.0,abc,300,250,75000
560,April,3,camp 3,High,4550,1.523,10,0.5166,0,0.0,def,300,250,75000
561,April,3,camp 3,High,1463,0.8755,16,0.825,1,176.4182,ghi,300,250,75000
562,April,3,camp 3,High,201,0.1235,3,0.1547,0,0.0,jkl,300,250,75000
563,April,3,camp 3,High,30303,7.98,102,5.26,10,506.4673,mno,300,250,75000
564,April,3,camp 3,Low,1,0.002,0,0.0,0,0.0,abc,300,250,75000
565,April,3,camp 3,Low,16597,1.054,67,3.457,0,0.0,def,300,250,75000
566,April,3,camp 3,Low,915,0.493,17,0.877,0,0.0,ghi,300,250,75000
567,April,3,camp 3,Low,7,0.0025,0,0.0,0,0.0,jkl,300,250,75000
568,April,3,camp 3,Low,59998,2.025,134,6.914,0,0.0,mno,300,250,75000
569,April,3,camp 3,Medium,1,0.002,0,0.0,0,0.0,abc,300,250,75000
570,April,3,camp 3,Medium,24679,2.95,125,6.45,1,73.8075,def,300,250,75000
571,April,3,camp 3,Medium,3309,1.79,94,4.85,0,0.0,ghi,300,250,75000
572,April,3,camp 3,Medium,51,0.0277,0,0.0,0,0.0,jkl,300,250,75000
573,April,3,camp 3,Medium,109957,7.88,465,23.98,10,402.2419,mno,300,250,75000
574,April,3,camp 3,High,136,0.0164,0,0.0,0,0.0,def,468,60,28080
575,April,3,camp 3,High,1,0.0003,0,0.0,0,0.0,ghi,468,60,28080
576,April,3,camp 3,High,304,0.0179,0,0.0,0,0.0,mno,468,60,28080
577,April,3,camp 3,Low,300,0.0158,2,0.1031,0,0.0,def,468,60,28080
578,April,3,camp 3,Low,1,0.0003,0,0.0,0,0.0,ghi,468,60,28080
579,April,3,camp 3,Low,292,0.0028,0,0.0,0,0.0,mno,468,60,28080
580,April,3,camp 3,Medium,477,0.0473,2,0.1031,0,0.0,def,468,60,28080
581,April,3,camp 3,Medium,4,0.0015,0,0.0,0,0.0,ghi,468,60,28080
582,April,3,camp 3,Medium,815,0.0115,1,0.0515,0,0.0,mno,468,60,28080
583,April,3,camp 3,High,6705,2.945,29,1.496,6,825.5617,mno,580,400,232000
584,April,3,camp 3,Low,9954,0.711,52,2.682,0,0.0,mno,580,400,232000
585,April,3,camp 3,Medium,20679,2.703,237,12.23,0,0.0,mno,580,400,232000
586,April,3,camp 3,High,427,0.1471,1,0.0515,0,0.0,def,670,90,60300
587,April,3,camp 3,High,109,0.0667,2,0.1031,0,0.0,ghi,670,90,60300
588,April,3,camp 3,High,40,0.0255,1,0.0515,0,0.0,jkl,670,90,60300
589,April,3,camp 3,High,1743,0.2834,1,0.0515,0,0.0,mno,670,90,60300
590,April,3,camp 3,Low,421,0.0433,5,0.2578,0,0.0,def,670,90,60300
591,April,3,camp 3,Low,34,0.0265,0,0.0,0,0.0,ghi,670,90,60300
592,April,3,camp 3,Low,4,0.0018,0,0.0,0,0.0,jkl,670,90,60300
593,April,3,camp 3,Low,3010,0.0606,11,0.5674,0,0.0,mno,670,90,60300
594,April,3,camp 3,Medium,2183,0.3142,15,0.774,0,0.0,def,670,90,60300
595,April,3,camp 3,Medium,161,0.1475,0,0.0,0,0.0,ghi,670,90,60300
596,April,3,camp 3,Medium,50,0.0304,0,0.0,0,0.0,jkl,670,90,60300
597,April,3,camp 3,Medium,7046,0.267,26,1.341,0,0.0,mno,670,90,60300
598,April,3,camp 3,High,1,0.0006,0,0.0,0,0.0,abc,728,90,65520
599,April,3,camp 3,High,7411,2.236,15,0.776,1,96.6286,def,728,90,65520
600,April,3,camp 3,High,1431,1.511,8,0.4126,2,96.5141,ghi,728,90,65520
601,April,3,camp 3,High,1931,0.912,8,0.4126,0,0.0,jkl,728,90,65520
602,April,3,camp 3,High,34007,7.047,71,3.662,5,670.8406,mno,728,90,65520
603,April,3,camp 3,Low,2,0.0025,0,0.0,0,0.0,abc,728,90,65520
604,April,3,camp 3,Low,12600,1.367,60,3.096,0,0.0,def,728,90,65520
605,April,3,camp 3,Low,520,0.525,4,0.2063,0,0.0,ghi,728,90,65520
606,April,3,camp 3,Low,172,0.0817,9,0.464,0,0.0,jkl,728,90,65520
607,April,3,camp 3,Low,83716,2.719,201,10.37,0,0.0,mno,728,90,65520
608,April,3,camp 3,Medium,1,0.0015,0,0.0,0,0.0,abc,728,90,65520
609,April,3,camp 3,Medium,30369,4.434,179,9.234,1,25.7808,def,728,90,65520
610,April,3,camp 3,Medium,1796,1.604,28,1.444,1,46.8901,ghi,728,90,65520
611,April,3,camp 3,Medium,2030,0.9287,20,1.031,0,0.0,jkl,728,90,65520
612,April,3,camp 3,Medium,164186,9.78,517,26.67,8,699.7147,mno,728,90,65520
613,April,3,camp 3,High,1,0.0002,0,0.0,0,0.0,mno,800,250,200000
614,April,3,camp 3,Low,8,0.0001,0,0.0,0,0.0,mno,800,250,200000
615,April,3,camp 3,Medium,9,0.0005,0,0.0,0,0.0,mno,800,250,200000
616,April,4,camp 1,High,1,0.001,0,0.0,0,0.0,abc,160,600,96000
617,April,4,camp 1,High,19932,28.56,150,27.23,56,2489.283,def,160,600,96000
618,April,4,camp 1,High,18096,33.12,184,33.4,31,1613.5881,ghi,160,600,96000
619,April,4,camp 1,High,196027,230.5,1898,344.5,705,30772.91,mno,160,600,96000
620,April,4,camp 1,Low,1,0.0007,0,0.0,0,0.0,abc,160,600,96000
621,April,4,camp 1,Low,538,0.1075,9,1.634,0,0.0,def,160,600,96000
622,April,4,camp 1,Low,22,0.0376,0,0.0,0,0.0,ghi,160,600,96000
623,April,4,camp 1,Low,2693,0.529,7,1.2705,0,0.0,mno,160,600,96000
624,April,4,camp 1,Medium,1,0.0007,0,0.0,0,0.0,abc,160,600,96000
625,April,4,camp 1,Medium,2840,1.288,18,3.268,2,59.9182,def,160,600,96000
626,April,4,camp 1,Medium,729,1.205,8,1.452,1,79.3074,ghi,160,600,96000
627,April,4,camp 1,Medium,23816,10.63,177,32.12,19,1056.8666,mno,160,600,96000
628,April,4,camp 1,High,57050,50.7,359,65.2,85,3587.8618,def,240,400,96000
629,April,4,camp 1,High,435128,400.2,11545,2096.0,3004,151674.86,ghi,240,400,96000
630,April,4,camp 1,High,64868,31.9,689,125.1,279,13034.359,jkl,240,400,96000
